emoji,anger,joy,sadness,fear,surprise,disgust,anticipation,trust,pred_neg,pred_pos,pred_neut,pred_sent_score
🚶,0.07253366286159431,0.07728230265793593,0.07429997878650249,0.07189315976896682,0.07211324336995811,0.06444312278101275,0.08036113603737705,0.07625192080072046,0.18385404348373413,0.2677640914916992,0.5483818650245667,0.08391004800796509
🙇🏽,0.07400674968095745,0.08094552671939131,0.06543817781806047,0.0723029552319262,0.07184039057716368,0.054541768036302965,0.08062958365547669,0.08679577500794501,0.034088607877492905,0.5579761266708374,0.4079352617263794,0.5238875187933445
🐞,0.07722577832137824,0.09305032384796244,0.06849547524453947,0.07068265562057816,0.07567051683033196,0.06551366006118879,0.0848846152370715,0.08894264103177979,0.09920355677604675,0.3635648488998413,0.5372315645217896,0.26436129212379456
🍲,0.07122562846942221,0.08690062349982337,0.06445983299846186,0.07477343224928631,0.0729054315470517,0.05318773424134825,0.08201662469769032,0.09150648854047944,0.12006082385778427,0.32620367407798767,0.5537354946136475,0.2061428502202034
🍉,0.06932980909319825,0.07546170461912981,0.08127629650057334,0.06993477810215164,0.07135602664350359,0.05461655405763207,0.08030022082147209,0.07948236581411205,0.07837717235088348,0.349986732006073,0.5716361403465271,0.2716095596551895
🐲,0.07695459620833449,0.08666044744334227,0.07917583414482104,0.07615406478944083,0.07819687405168933,0.06937522449580515,0.08771824991697753,0.09572566485048248,0.12997962534427643,0.3236808478832245,0.5463395118713379,0.19370122253894806
🇳🇵,0.06432576698675005,0.07645484888038598,0.06770835843556357,0.06408099001653175,0.06874742879303715,0.05966119492523877,0.07713599769787773,0.07831756310455845,0.11928616464138031,0.1765025407075882,0.7042112946510315,0.057216376066207886
👤,0.07846247690887155,0.056447825114296066,0.1083798242194485,0.07507560740201376,0.059834694621153844,0.08467173767144412,0.06717291188601231,0.06096365112343974,0.08785581588745117,0.22905394434928894,0.6830902695655823,0.14119812846183777
😞,0.06530483192780992,0.09599810293388061,0.06530483192780992,0.06530483192780992,0.07967189495192813,0.06530483192780992,0.07967189495192813,0.07444750839770337,0.6310265064239502,0.06257858127355576,0.30639493465423584,-0.5684479251503944
🎶,0.07225759222072356,0.07663032955735881,0.06906139086518927,0.07007431322392844,0.0711989784061921,0.05720443173226285,0.08002161987679628,0.08377394939417616,0.09290926903486252,0.3296542763710022,0.5774363875389099,0.23674500733613968
🇦🇮,0.06613951573863225,0.06575762494606655,0.06768219639523601,0.06128731552875002,0.06470653847151613,0.046685848799800124,0.07259134192002603,0.07306672661915117,0.1006041094660759,0.16370165348052979,0.7356942296028137,0.06309754401445389
👄,0.07106985040291268,0.08593239651047553,0.073738993009357,0.07342705756586033,0.07479685982443915,0.05998829903056741,0.08395798420663882,0.09282214460734434,0.19855885207653046,0.1814574897289276,0.6199836134910583,-0.017101362347602844
🗿,0.0725178227640537,0.09592399203486329,0.08038433988719336,0.07711577215090792,0.07838103279490385,0.06054937204747446,0.08793179128015347,0.09902967677222302,0.19382140040397644,0.19634318351745605,0.6098353862762451,0.0025217831134796143
🌆,0.06400424387489582,0.0672399823270937,0.05123330270869009,0.055619612836790094,0.060818952995812074,0.043294955484777575,0.06827142163719586,0.07117861754999416,0.0804675966501236,0.4000263512134552,0.5195060968399048,0.3195587545633316
🚀,0.07467571865284514,0.07961526758458704,0.07602186525959749,0.0824977432442906,0.07464681085684656,0.05369669537915953,0.08377629497928189,0.08930780253787167,0.16472585499286652,0.2812873125076294,0.5539868474006653,0.11656145751476288
👱🏿,0.0656916457826609,0.07809794695957493,0.07056680936894726,0.06631752055794915,0.06887324949250345,0.0541510809196409,0.07747504143025069,0.07647196588827036,0.11459683626890182,0.18759198486804962,0.6978111267089844,0.0729951485991478
🍼,0.0702308200245272,0.07359417428203116,0.06859669692482853,0.0722586817254849,0.06922520080693385,0.052903720053771155,0.07774568908733259,0.07648815339602445,0.07927755266427994,0.34430012106895447,0.576422393321991,0.26502256840467453
🏞,0.06300495180310291,0.07790406302923654,0.06778562325772698,0.05872685818221987,0.06806604250537149,0.05393217142925206,0.07659299863911505,0.08386448369364989,0.08048095554113388,0.37074515223503113,0.5487739443778992,0.29026419669389725
〽️,0.07945190589326304,0.08090866860491101,0.07503103372070272,0.08051574246550759,0.07539646475832637,0.060911108833274906,0.08457845491928413,0.08492853031342483,0.1300603151321411,0.19892841577529907,0.6710112690925598,0.06886810064315796
🐍,0.0650799029900956,0.06904464378810259,0.05743603725497484,0.05889109557034737,0.06321129789584994,0.049565911608376034,0.07092260604569887,0.06972965655075705,0.10823963582515717,0.3484433591365814,0.5433170199394226,0.24020372331142426
4⃣️,0.07392951701350772,0.08777272403088413,0.06058598355785648,0.06787263087039974,0.07220984458001792,0.06591702711667025,0.08114268631070995,0.08069707670441638,0.08703643083572388,0.15722280740737915,0.7557408213615417,0.07018637657165527
📦,0.07087931305955783,0.08924348614269974,0.07214810944675897,0.0702284894055601,0.0748506195400967,0.0625112573698182,0.08400384003016596,0.09240454729492423,0.18857283890247345,0.23870104551315308,0.5727261900901794,0.050128206610679626
♌,0.0671935349496558,0.08498919536599828,0.07661979144497953,0.07119042538350281,0.07390041046154786,0.05691335987948445,0.08292897469383859,0.09308266302484133,0.0655691847205162,0.2981216013431549,0.6363093256950378,0.2325524166226387
♿️,0.07212744711154308,0.09116497327040632,0.07056976773661482,0.07180131535463327,0.07543200228759134,0.06375250673346726,0.08466130448283624,0.09256814746433524,0.13201354444026947,0.16555041074752808,0.7024360299110413,0.033536866307258606
♒,0.0740550632299626,0.07891900882778916,0.07319838285020099,0.07171475850015299,0.07282239459810796,0.06260974901291487,0.08201640172003785,0.0808211028220193,0.23143747448921204,0.21978743374347687,0.5487750768661499,-0.011650040745735168
🇵🇸,0.08212869402325887,0.08202088577538214,0.08228672929573973,0.07722353149774892,0.07793472776422097,0.06929431515043732,0.0874351153261671,0.08897439008462049,0.07850362360477448,0.13876374065876007,0.7827326059341431,0.060260117053985596
🇮🇶,0.07017345701394306,0.10635865976409144,0.07816304167795744,0.06683540211316902,0.079722891876784,0.07541158720733857,0.08975654906368467,0.09911816318492801,0.09993717074394226,0.17924116551876068,0.7208216786384583,0.07930399477481842
🌃,0.07030171551894092,0.08114933697032621,0.06720759343650214,0.06528633460603539,0.07049012981045706,0.06310800837923364,0.07908465203667395,0.0766825553400949,0.08181162178516388,0.4203600287437439,0.49782830476760864,0.33854840695858
🎬,0.06347643282743282,0.06162760468682795,0.07518567771793012,0.09244140703024195,0.06347643282743282,0.09429023517084682,0.07210429748358874,0.06840664120237906,0.06654705852270126,0.34843531250953674,0.5850176811218262,0.2818882539868355
😷,0.06985649168495237,0.07240164295267873,0.06499147846171248,0.06272171627318472,0.06822796587852115,0.059403031256228665,0.07661396256483935,0.07721636851867295,0.5480844378471375,0.07757943868637085,0.3743361234664917,-0.4705049991607666
👒,0.07870760729437785,0.0737562575863335,0.06712064957331411,0.06673354134537186,0.07105316138373656,0.06185750729703248,0.08006707073933317,0.07950265095464554,0.2605845332145691,0.14665837585926056,0.5927570462226868,-0.11392615735530853
📲,0.08784457346325798,0.07469776655038946,0.06633161669674584,0.06991710949116449,0.08306391640403307,0.06812436309395516,0.07290502015318007,0.06812436309395516,0.1815730631351471,0.24203751981258392,0.5763894319534302,0.06046445667743683
🔥,0.07227913459532143,0.08714914083866948,0.06937810223367119,0.06761732236403083,0.07355999450346397,0.060699004167650006,0.08257138323349793,0.09019060018263787,0.1038539782166481,0.5101670026779175,0.3859790563583374,0.4063130244612694
♏️,0.06833476324924069,0.07740930119266508,0.062167236573983736,0.06413331028051576,0.06731948569763417,0.048166591087946735,0.07553048713720383,0.07966246973170592,0.09629161655902863,0.24729909002780914,0.6564092040061951,0.15100747346878052
🐡,0.05652799012396202,0.08309276963698073,0.06190021981814158,0.056307616892904706,0.06574879516507755,0.04781980517481301,0.07375881707856195,0.08261318694984118,0.1401531994342804,0.3156684339046478,0.5441783666610718,0.17551523447036743
🎢,0.07872261919379168,0.08744580369103434,0.0717968265162126,0.07363824753552137,0.0752948364002346,0.05908794014421197,0.08454852851916114,0.09017070447282045,0.08302944898605347,0.34252938628196716,0.5744410753250122,0.2594999372959137
🐨,0.0657824760401247,0.0798723196340591,0.05959903569915205,0.062289477659130066,0.06777069313471878,0.05440447241247238,0.07604607024605825,0.08127905958335228,0.12397537380456924,0.31437262892723083,0.5616520643234253,0.1903972551226616
📆,0.07709814461072259,0.08840862046906406,0.06779343698943309,0.06678432704117684,0.07466551176139215,0.07024881959381321,0.08383002758283684,0.0855956144195414,0.15737409889698029,0.23930306732654572,0.6033228635787964,0.08192896842956543
⭕,0.06330120793801274,0.06044431506159652,0.05341776443957192,0.05377846293414709,0.0583678121454633,0.043132462763363626,0.0654971214061856,0.061253259283607094,0.16629037261009216,0.16481170058250427,0.6688978672027588,-0.0014786720275878906
🚖,0.0632985316923938,0.07196500985872697,0.061292380443304796,0.05936609195674093,0.06397524025074552,0.047800530733641405,0.07129182737553438,0.07204836936171252,0.1765119582414627,0.26841995120048523,0.5550680756568909,0.09190799295902252
🏉,0.06881608487735322,0.057828642754078355,0.07864695414554652,0.09483897411668853,0.06765951202227166,0.07575552200784264,0.08327324556587283,0.06418979345702698,0.06318957358598709,0.3262568712234497,0.610553503036499,0.2630672976374626
😓,0.06573282644211258,0.07232101261047266,0.06502762075655813,0.06586478155437556,0.06564409221309275,0.0473806971170685,0.07365744031717093,0.07114845558554438,0.5498340129852295,0.08605580776929855,0.36411017179489136,-0.46377820521593094
🏜,0.06635700781839246,0.08038044677868715,0.059781768633221606,0.06263443195498317,0.06717503264390268,0.05191557883184771,0.0753679392437472,0.07773069020214161,0.10401882231235504,0.31632399559020996,0.5796571969985962,0.21230517327785492
🌿,0.06666049377577477,0.06766757187202156,0.06800297884850154,0.06405062094835036,0.06586498220350374,0.05094259328444695,0.0739879510884855,0.07169378792885671,0.09691553562879562,0.3854377567768097,0.5176467299461365,0.28852222114801407
🏨,0.05802646827418984,0.10247468865506804,0.07761131350313741,0.0691581590012354,0.07377955849020501,0.04322501504869427,0.08154882830932991,0.09979588710219504,0.11105233430862427,0.28458458185195923,0.6043630838394165,0.17353224754333496
🎏,0.0753109265370138,0.08388478896552097,0.06776965410158682,0.07225652033933934,0.07377851598352987,0.06080894192647713,0.08277714403738924,0.0890230919418027,0.07793066650629044,0.34568747878074646,0.5763818025588989,0.267756812274456
🇦🇹,0.07296931301432896,0.07728448276394814,0.06817635789055919,0.06905995668139948,0.07132754694990939,0.05920137880318871,0.08005167965069954,0.08340855013519671,0.11361121386289597,0.13379083573818207,0.752597987651825,0.020179621875286102
🇬🇾,0.0789078925690577,0.09137283293168294,0.07387485488591766,0.07239127696040594,0.07771428786155653,0.06694799378961645,0.0874546258210311,0.09639873587298443,0.07946016639471054,0.17548596858978271,0.7450538277626038,0.09602580219507217
🌖,0.07409217929341162,0.078950002276853,0.0696016925230813,0.07235883968895164,0.07272664116745241,0.05893504716074353,0.08163351219067992,0.08691507275909932,0.1027485579252243,0.3848567605018616,0.5123946666717529,0.28210820257663727
🇧🇼,0.08029866001709765,0.08417614135118187,0.07293068877278132,0.07417795323664407,0.07493439667353267,0.07076173611499091,0.08350442931998814,0.07632138386086282,0.07071297615766525,0.18964433670043945,0.7396426200866699,0.1189313605427742
🚽,0.06196555582016402,0.07709846051000441,0.06385402128945662,0.05875777176079519,0.06548106683052986,0.051653502496319566,0.07356437520955067,0.07285831206166021,0.16452987492084503,0.2617470324039459,0.5737231373786926,0.09721715748310089
👐,0.08013902914285197,0.09805869883836645,0.07612694407617086,0.08177163053626073,0.08116633209453024,0.07379851040848943,0.09102988396074967,0.09831028394456907,0.1094183474779129,0.2561449110507965,0.6344367861747742,0.1467265635728836
🐇,0.07403134538547108,0.07501078616457676,0.06767528267905053,0.07100089554685601,0.07077736415130426,0.0580034377508812,0.07946633404776125,0.08014252641119848,0.1203116774559021,0.33149680495262146,0.5481915473937988,0.21118512749671936
🇲🇶,0.07708901066353069,0.0855719001987944,0.09699615363472859,0.09053899450600954,0.08108323701083647,0.06150759874908935,0.09100082626961631,0.09575470601400222,0.1000269204378128,0.16738398373126984,0.732589066028595,0.06735706329345703
🎲,0.06758708659735559,0.07017963445902638,0.06138064465860376,0.06507069901094982,0.06552631492514471,0.04276000475828672,0.07352807497014775,0.07962897006906373,0.10106000304222107,0.3201683461666107,0.578771710395813,0.21910834312438965
🐢,0.054475502790947844,0.08127884872222879,0.06825162046198946,0.06371556838579688,0.06620924239391172,0.03751231064449749,0.07429926207657646,0.08639731975952226,0.17789910733699799,0.2674749493598938,0.5546258687973022,0.08957584202289581
😸,0.0762159286628762,0.0777364633238292,0.06178472422378489,0.06645662795589116,0.06930044955466608,0.0558677893070407,0.0772265166244058,0.0771819802452977,0.1777418702840805,0.16110561788082123,0.6611525416374207,-0.016636252403259277
🗃,0.07274975825504594,0.07065500867722667,0.08585513719983087,0.07757305530574277,0.07431070728252161,0.059004716909097484,0.08345785242193984,0.08728694775393996,0.15482084453105927,0.21233916282653809,0.6328399777412415,0.05751831829547882
🕵,0.06907678851089942,0.07892211806934364,0.05635551241077983,0.060393814637011704,0.06626759644827081,0.053053756746313324,0.0745084515007412,0.07411631419168899,0.16884855926036835,0.2691177725791931,0.5620335936546326,0.10026921331882477
🍱,0.06347687244741583,0.07346046683565598,0.07349896473504529,0.0674602473014865,0.06699530374162306,0.039979534691404514,0.07520298729570404,0.07955212564836601,0.11374928057193756,0.33332639932632446,0.5529242753982544,0.2195771187543869
🐉,0.05796107778391757,0.10277835219395025,0.07639102634087504,0.0731909431651912,0.07582387647484702,0.046712464729211846,0.08509059375253963,0.10805459694961664,0.09775625169277191,0.3391406238079071,0.5631031394004822,0.2413843721151352
